appuyer,elles,indicatif,présent,appuient
balayer,je,indicatif,présent,balaie
balayer,tu,indicatif,présent,balaies
balayer,il,indicatif,présent,balaie
balayer,elle,indicatif,présent,balaie
balayer,on,indicatif,présent,balaie
balayer,nous,indicatif,présent,balayons
balayer,vous,indicatif,présent,balayez
balayer,ils,indicatif,présent,balaient
balayer,elles,indicatif,présent,balaient
effrayer,je,indicatif,présent,effraie
effrayer,tu,indicatif,présent,effraies
effrayer,il,indicatif,présent,effraie
effrayer,elle,indicatif,présent,effraie
effrayer,on,indicatif,présent,effraie
effrayer,nous,indicatif,présent,effrayons
effrayer,vous,indicatif,présent,effrayez
effrayer,ils,indicatif,présent,effraient
effrayer,elles,indicatif,présent,effraient
employer,je,indicatif,présent,emploie
employer,tu,indicatif,présent,emploies
employer,il,indicatif,présent,emploie
employer,elle,indicatif,présent,emploie
employer,on,indicatif,présent,emploie
employer,nous,indicatif,présent,employons
employer,vous,indicatif,présent,employez
employer,ils,indicatif,présent,emploient
employer,elles,indicatif,présent,emploient
ennuyer,je,indicatif,présent,ennuie
ennuyer,tu,indicatif,présent,ennuies
ennuyer,il,indicatif,présent,ennuie
ennuyer,elle,indicatif,présent,ennuie
ennuyer,on,indicatif,présent,ennuie
ennuyer,nous,indicatif,présent,ennuyons
ennuyer,vous,indicatif,présent,ennuyez
ennuyer,ils,indicatif,présent,ennuient
ennuyer,elles,indicatif,présent,ennuient
envoyer,je,indicatif,présent,envoie
envoyer,tu,indicatif,présent,envoies
envoyer,il,indicatif,présent,envoie
envoyer,elle,indicatif,présent,envoie
envoyer,on,indicatif,présent,envoie
envoyer,nous,indicatif,présent,envoyons
envoyer,vous,indicatif,présent,envoyez
envoyer,ils,indicatif,présent,envoient
envoyer,elles,indicatif,présent,envoient
essayer,je,indicatif,présent,essaie
essayer,tu,indicatif,présent,essaies
essayer,il,indicatif,présent,essaie
essayer,elle,indicatif,présent,essaie
essayer,on,indicatif,présent,essaie
essayer,nous,indicatif,présent,essayons
essayer,vous,indicatif,présent,essayez
essayer,ils,indicatif,présent,essaient
essayer,elles,indicatif,présent,essaient
essuyer,je,indicatif,présent,essuie
essuyer,tu,indicatif,présent,essuies
essuyer,il,indicatif,présent,essuie
essuyer,elle,indicatif,présent,essuie
essuyer,on,indicatif,présent,essuie
essuyer,nous,indicatif,présent,essuyons
essuyer,vous,indicatif,présent,essuyez
essuyer,ils,indicatif,présent,essuient
essuyer,elles,indicatif,présent,essuient
nettoyer,je,indicatif,présent,nettoie
nettoyer,tu,indicatif,présent,nettoies
nettoyer,il,indicatif,présent,nettoie
nettoyer,elle,indicatif,présent,nettoie
nettoyer,on,indicatif,présent,nettoie
nettoyer,nous,indicatif,présent,nettoyons
nettoyer,vous,indicatif,présent,nettoyez
nettoyer,ils,indicatif,présent,nettoient
nettoyer,elles,indicatif,présent,nettoient
noyer,je,indicatif,présent,noie
noyer,tu,indicatif,présent,noies
noyer,il,indicatif,présent,noie
noyer,elle,indicatif,présent,noie
noyer,on,indicatif,présent,noie
noyer,nous,indicatif,présent,noyons
noyer,vous,indicatif,présent,noyez
noyer,ils,indicatif,présent,noient
noyer,elles,indicatif,présent,noient
payer,je,indicatif,présent,paie
payer,tu,indicatif,présent,paies
payer,il,indicatif,présent,paie
payer,elle,indicatif,présent,paie
payer,on,indicatif,présent,paie
payer,nous,indicatif,présent,payons
payer,vous,indicatif,présent,payez
payer,ils,indicatif,présent,paient
payer,elles,indicatif,présent,paient
rayer,je,indicatif,présent,raie
rayer,tu,indicatif,présent,raies
rayer,il,indicatif,présent,raie
rayer,elle,indicatif,présent,raie
rayer,on,indicatif,présent,raie
rayer,nous,indicatif,présent,rayons
rayer,vous,indicatif,présent,rayez
rayer,ils,indicatif,présent,raient
rayer,elles,indicatif,présent,raient
renvoyer,je,indicatif,présent,renvoie
renvoyer,tu,indicatif,présent,renvoies
renvoyer,il,indicatif,présent,renvoie
renvoyer,elle,indicatif,présent,renvoie
renvoyer,on,indicatif,présent,renvoie
renvoyer,nous,indicatif,présent,renvoyons
renvoyer,vous,indicatif,présent,renvoyez
renvoyer,ils,indicatif,présent,renvoient
renvoyer,elles,indicatif,présent,renvoient
tutoyer,je,indicatif,présent,tutoie
tutoyer,tu,indicatif,présent,tutoies
tutoyer,il,indicatif,présent,tutoie
tutoyer,elle,indicatif,présent,tutoie
tutoyer,on,indicatif,présent,tutoie
tutoyer,nous,indicatif,présent,tutoyons
tutoyer,vous,indicatif,présent,tutoyez
tutoyer,ils,indicatif,présent,tutoient
tutoyer,elles,indicatif,présent,tutoient
vouvoyer,je,indicatif,présent,vouvoie
vouvoyer,tu,indicatif,présent,vouvoies
vouvoyer,il,indicatif,présent,vouvoie
vouvoyer,elle,indicatif,présent,vouvoie
vouvoyer,on,indicatif,présent,vouvoie
vouvoyer,nous,indicatif,présent,vouvoyons
vouvoyer,vous,indicatif,présent,vouvoyez
vouvoyer,ils,indicatif,présent,vouvoient
vouvoyer,elles,indicatif,présent,vouvoient
acheter,je,indicatif,présent,achète
acheter,tu,indicatif,présent,achètes
acheter,il,indicatif,présent,achète
acheter,elle,indicatif,présent,achète
acheter,on,indicatif,présent,achète
acheter,nous,indicatif,présent,achetons
acheter,vous,indicatif,présent,achetez
acheter,ils,indicatif,présent,achètent
acheter,elles,indicatif,présent,achètent
amener,je,indicatif,présent,amène
amener,tu,indicatif,présent,amènes
amener,il,indicatif,présent,amène
amener,elle,indicatif,présent,amène
amener,on,indicatif,présent,amène
amener,nous,indicatif,présent,amenons
amener,vous,indicatif,présent,amenez
amener,ils,indicatif,présent,amènent
amener,elles,indicatif,présent,amènent
emmener,je,indicatif,présent,emmène
emmener,tu,indicatif,présent,emmènes
emmener,il,indicatif,présent,emmène
emmener,elle,indicatif,présent,emmène
emmener,on,indicatif,présent,emmène
emmener,nous,indicatif,présent,emmenons
emmener,vous,indicatif,présent,emmenez
emmener,ils,indicatif,présent,emmènent
emmener,elles,indicatif,présent,emmènent
enlever,je,indicatif,présent,enlève
enlever,tu,indicatif,présent,enlèves
enlever,il,indicatif,présent,enlève
enlever,elle,indicatif,présent,enlève
enlever,on,indicatif,présent,enlève
enlever,nous,indicatif,présent,enlevons
enlever,vous,indicatif,présent,enlevez
enlever,ils,indicatif,présent,enlèvent
enlever,elles,indicatif,présent,enlèvent
geler,je,indicatif,présent,gèle
geler,tu,indicatif,présent,gèles
geler,il,indicatif,présent,gèle
geler,elle,indicatif,présent,gèle
geler,on,indicatif,présent,gèle
geler,nous,indicatif,présent,gelons
geler,vous,indicatif,présent,gelez
geler,ils,indicatif,présent,gèlent
geler,elles,indicatif,présent,gèlent
lever,je,indicatif,présent,lève
lever,tu,indicatif,présent,lèves
lever,il,indicatif,présent,lève
lever,elle,indicatif,présent,lève
lever,on,indicatif,présent,lève
lever,nous,indicatif,présent,levons
lever,vous,indicatif,présent,levez
lever,ils,indicatif,présent,lèvent
lever,elles,indicatif,présent,lèvent
mener,je,indicatif,présent,mène
mener,tu,indicatif,présent,mènes
mener,il,indicatif,présent,mène
mener,elle,indicatif,présent,mène
mener,on,indicatif,présent,mène
mener,nous,indicatif,présent,menons
mener,vous,indicatif,présent,menez
mener,ils,indicatif,présent,mènent
mener,elles,indicatif,présent,mènent
peser,je,indicatif,présent,pèse
peser,tu,indicatif,présent,pèses
peser,il,indicatif,présent,pèse
peser,elle,indicatif,présent,pèse
peser,on,indicatif,présent,pèse
peser,nous,indicatif,présent,pesons
peser,vous,indicatif,présent,pesez
peser,ils,indicatif,présent,pèsent
peser,elles,indicatif,présent,pèsent
promener,je,indicatif,présent,promène
promener,tu,indicatif,présent,promènes
promener,il,indicatif,présent,promène
promener,elle,indicatif,présent,promène
promener,on,indicatif,présent,promène
promener,nous,indicatif,présent,promenons
promener,vous,indicatif,présent,promenez
promener,ils,indicatif,présent,promènent
promener,elles,indicatif,présent,promènent
appeler,je,indicatif,présent,appelle
appeler,tu,indicatif,présent,appelles
appeler,il,indicatif,présent,appelle
appeler,elle,indicatif,présent,appelle
appeler,on,indicatif,présent,appelle
appeler,nous,indicatif,présent,appelons
appeler,vous,indicatif,présent,appelez
appeler,ils,indicatif,présent,appellent
appeler,elles,indicatif,présent,appellent
épeler,je,indicatif,présent,épelle
épeler,tu,indicatif,présent,épelles
épeler,il,indicatif,présent,épelle
épeler,elle,indicatif,présent,épelle
épeler,on,indicatif,présent,épelle
épeler,nous,indicatif,présent,épelons
épeler,vous,indicatif,présent,épelez
épeler,ils,indicatif,présent,épellent
épeler,elles,indicatif,présent,épellent
feuilleter,je,indicatif,présent,feuillette
feuilleter,tu,indicatif,présent,feuillettes
feuilleter,il,indicatif,présent,feuillette
feuilleter,elle,indicatif,présent,feuillette
feuilleter,on,indicatif,présent,feuillette
feuilleter,nous,indicatif,présent,feuilletons
feuilleter,vous,indicatif,présent,feuilletez
feuilleter,ils,indicatif,présent,feuillettent
feuilleter,elles,indicatif,présent,feuillettent
jeter,je,indicatif,présent,jette
jeter,tu,indicatif,présent,jettes
jeter,il,indicatif,présent,jette
jeter,elle,indicatif,présent,jette
jeter,on,indicatif,présent,jette
jeter,nous,indicatif,présent,jetons
jeter,vous,indicatif,présent,jetez
jeter,ils,indicatif,présent,jettent
jeter,elles,indicatif,présent,jettent
projeter,je,indicatif,présent,projette
projeter,tu,indicatif,présent,projettes
projeter,il,indicatif,présent,projette
projeter,elle,indicatif,présent,projette
projeter,on,indicatif,présent,projette
projeter,nous,indicatif,présent,projetons
projeter,vous,indicatif,présent,projetez
projeter,ils,indicatif,présent,projettent
projeter,elles,indicatif,présent,projettent
rappeler,je,indicatif,présent,rappelle
rappeler,tu,indicatif,présent,rappelles
rappeler,il,indicatif,présent,rappelle
rappeler,elle,indicatif,présent,rappelle
rappeler,on,indicatif,présent,rappelle
rappeler,nous,indicatif,présent,rappelons
rappeler,vous,indicatif,présent,rappelez
rappeler,ils,indicatif,présent,rappellent
rappeler,elles,indicatif,présent,rappellent
rejeter,je,indicatif,présent,rejette
rejeter,tu,indicatif,présent,rejettes
rejeter,il,indicatif,présent,rejette
rejeter,elle,indicatif,présent,rejette
rejeter,on,indicatif,présent,rejette
rejeter,nous,indicatif,présent,rejetons
rejeter,vous,indicatif,présent,rejetez
rejeter,ils,indicatif,présent,rejettent
rejeter,elles,indicatif,présent,rejettent
renouveler,je,indicatif,présent,renouvelle
renouveler,tu,indicatif,présent,renouvelles
renouveler,il,indicatif,présent,renouvelle
renouveler,elle,indicatif,présent,renouvelle
renouveler,on,indicatif,présent,renouvelle
renouveler,nous,indicatif,présent,renouvelons
renouveler,vous,indicatif,présent,renouvelez
renouveler,ils,indicatif,présent,renouvellent
renouveler,elles,indicatif,présent,renouvellent
espérer,je,indicatif,présent,espère
espérer,tu,indicatif,présent,espères
espérer,il,indicatif,présent,espère
espérer,elle,indicatif,présent,espère
espérer,on,indicatif,présent,espère
espérer,nous,indicatif,présent,espérons
espérer,vous,indicatif,présent,espérez
espérer,ils,indicatif,présent,espèrent
espérer,elles,indicatif,présent,espèrent
préférer,je,indicatif,présent,préfère
préférer,tu,indicatif,présent,préfères
préférer,il,indicatif,présent,préfère
préférer,elle,indicatif,présent,préfère
préférer,on,indicatif,présent,préfère
préférer,nous,indicatif,présent,préférons
préférer,vous,indicatif,présent,préférez
préférer,ils,indicatif,présent,préfèrent
préférer,elles,indicatif,présent,préfèrent
céder,je,indicatif,présent,cède
céder,tu,indicatif,présent,cèdes
céder,il,indicatif,présent,cède
céder,elle,indicatif,présent,cède
céder,on,indicatif,présent,cède
céder,nous,indicatif,présent,cédons
céder,vous,indicatif,présent,cédez
céder,ils,indicatif,présent,cèdent
céder,elles,indicatif,présent,cèdent
célébrer,je,indicatif,présent,célèbre
célébrer,tu,indicatif,présent,célèbres
célébrer,il,indicatif,présent,célèbre
célébrer,elle,indicatif,présent,célèbre
célébrer,on,indicatif,présent,célèbre
célébrer,nous,indicatif,présent,célébrons
célébrer,vous,indicatif,présent,célébrez
célébrer,ils,indicatif,présent,célèbrent
célébrer,elles,indicatif,présent,célèbrent
compléter,je,indicatif,présent,complète
compléter,tu,indicatif,présent,complètes
compléter,il,indicatif,présent,complète
compléter,elle,indicatif,présent,complète
compléter,on,indicatif,présent,complète
compléter,nous,indicatif,présent,complétons
compléter,vous,indicatif,présent,complétez
compléter,ils,indicatif,présent,complètent
compléter,elles,indicatif,présent,complètent
protéger,je,indicatif,présent,protège
protéger,tu,indicatif,présent,protèges
protéger,il,indicatif,présent,protège
protéger,elle,indicatif,présent,protège
protéger,on,indicatif,présent,protège
protéger,nous,indicatif,présent,protégeons
protéger,vous,indicatif,présent,protégez
protéger,ils,indicatif,présent,protègent
protéger,elles,indicatif,présent,protègent
refléter,je,indicatif,présent,reflète
refléter,tu,indicatif,présent,reflètes
refléter,il,indicatif,présent,reflète
refléter,elle,indicatif,présent,reflète
refléter,on,indicatif,présent,reflète
refléter,nous,indicatif,présent,reflétons
refléter,vous,indicatif,présent,reflétez
refléter,ils,indicatif,présent,reflètent
refléter,elles,indicatif,présent,reflètent
répéter,je,indicatif,présent,répète
répéter,tu,indicatif,présent,répètes
répéter,il,indicatif,présent,répète
répéter,elle,indicatif,présent,répète
répéter,on,indicatif,présent,répète
répéter,nous,indicatif,présent,répétons
répéter,vous,indicatif,présent,répétez
répéter,ils,indicatif,présent,répètent
répéter,elles,indicatif,présent,répètent
révéler,je,indicatif,présent,révèle
révéler,tu,indicatif,présent,révèles
révéler,il,indicatif,présent,révèle
révéler,elle,indicatif,présent,révèle
révéler,on,indicatif,présent,révèle
révéler,nous,indicatif,présent,révélons
révéler,vous,indicatif,présent,révélez
révéler,ils,indicatif,présent,révèlent
révéler,elles,indicatif,présent,révèlent
maintenir,je,indicatif,présent,maintiens
maintenir,tu,indicatif,présent,maintiens
maintenir,il,indicatif,présent,maintient
maintenir,elle,indicatif,présent,maintient
maintenir,on,indicatif,présent,maintient
maintenir,nous,indicatif,présent,maintenons
maintenir,vous,indicatif,présent,maintenez
maintenir,ils,indicatif,présent,maintiennent
maintenir,elles,indicatif,présent,maintiennent
aller,je,indicatif,présent,vais
aller,tu,indicatif,présent,vas
aller,il,indicatif,présent,va
aller,elle,indicatif,présent,va
aller,on,indicatif,présent,va
aller,nous,indicatif,présent,allons
aller,vous,indicatif,présent,allez
aller,ils,indicatif,présent,vont
aller,elles,indicatif,présent,vont
surprendre,je,indicatif,présent,surprends
surprendre,tu,indicatif,présent,surprends
surprendre,il,indicatif,présent,surprend
surprendre,elle,indicatif,présent,surprend
surprendre,on,indicatif,présent,surprend
surprendre,nous,indicatif,présent,surprenons
surprendre,vous,indicatif,présent,surprenez
surprendre,ils,indicatif,présent,surprennent
surprendre,elles,indicatif,présent,surprennent
tenir,je,indicatif,présent,tiens
tenir,tu,indicatif,présent,tiens
tenir,il,indicatif,présent,tient
tenir,elle,indicatif,présent,tient
tenir,on,indicatif,présent,tient
tenir,nous,indicatif,présent,tenons
tenir,vous,indicatif,présent,tenez
tenir,ils,indicatif,présent,tiennent
tenir,elles,indicatif,présent,tiennent
devenir,je,indicatif,présent,deviens
devenir,tu,indicatif,présent,deviens
devenir,il,indicatif,présent,devient
devenir,elle,indicatif,présent,devient
devenir,on,indicatif,présent,devient
devenir,nous,indicatif,présent,devenons
devenir,vous,indicatif,présent,devenez
devenir,ils,indicatif,présent,deviennent
devenir,elles,indicatif,présent,deviennent
pouvoir,je,indicatif,présent,peux
pouvoir,tu,indicatif,présent,peux
pouvoir,il,indicatif,présent,peut
pouvoir,elle,indicatif,présent,peut
pouvoir,on,indicatif,présent,peut
pouvoir,nous,indicatif,présent,pouvons
pouvoir,vous,indicatif,présent,pouvez
pouvoir,ils,indicatif,présent,peuvent
pouvoir,elles,indicatif,présent,peuvent
dire,je,indicatif,présent,dis
dire,tu,indicatif,présent,dis
dire,il,indicatif,présent,dit
dire,elle,indicatif,présent,dit
dire,on,indicatif,présent,dit
dire,nous,indicatif,présent,disons
dire,vous,indicatif,présent,dites
dire,ils,indicatif,présent,disent
dire,elles,indicatif,présent,disent
revenir,je,indicatif,présent,reviens
revenir,tu,indicatif,présent,reviens
revenir,il,indicatif,présent,revient
revenir,elle,indicatif,présent,revient
revenir,on,indicatif,présent,revient
revenir,nous,indicatif,présent,revenons
revenir,vous,indicatif,présent,revenez
revenir,ils,indicatif,présent,reviennent
revenir,elles,indicatif,présent,reviennent
avoir,je,indicatif,présent,suis
avoir,tu,indicatif,présent,es
avoir,il,indicatif,présent,est
avoir,elle,indicatif,présent,est
avoir,on,indicatif,présent,est
avoir,nous,indicatif,présent,sommes
avoir,vous,indicatif,présent,êtes
avoir,ils,indicatif,présent,sont
avoir,elles,indicatif,présent,sont
lire,je,indicatif,présent,lis
lire,tu,indicatif,présent,lis
lire,il,indicatif,présent,lit
lire,elle,indicatif,présent,lit
lire,on,indicatif,présent,lit
lire,nous,indicatif,présent,lisons
lire,vous,indicatif,présent,lisez
lire,ils,indicatif,présent,lisent
lire,elles,indicatif,présent,lisent
venir,je,indicatif,présent,viens
venir,tu,indicatif,présent,viens
venir,il,indicatif,présent,vient
venir,elle,indicatif,présent,vient
venir,on,indicatif,présent,vient
venir,nous,indicatif,présent,venons
venir,vous,indicatif,présent,venez
venir,ils,indicatif,présent,viennent
venir,elles,indicatif,présent,viennent
dormir,je,indicatif,présent,dors
dormir,tu,indicatif,présent,dors
dormir,il,indicatif,présent,dort
dormir,elle,indicatif,présent,dort
dormir,on,indicatif,présent,dort
dormir,nous,indicatif,présent,dormons
dormir,vous,indicatif,présent,dormez
dormir,ils,indicatif,présent,dorment
dormir,elles,indicatif,présent,dorment
devoir,je,indicatif,présent,dois
devoir,tu,indicatif,présent,dois
devoir,il,indicatif,présent,doit
devoir,elle,indicatif,présent,doit
devoir,on,indicatif,présent,doit
devoir,nous,indicatif,présent,devons
devoir,vous,indicatif,présent,devez
devoir,ils,indicatif,présent,doivent
devoir,elles,indicatif,présent,doivent
être,je,indicatif,présent,suis
être,tu,indicatif,présent,es
être,il,indicatif,présent,est
être,elle,indicatif,présent,est
être,on,indicatif,présent,est
être,nous,indicatif,présent,sommes
être,vous,indicatif,présent,êtes
être,ils,indicatif,présent,sont
être,elles,indicatif,présent,sont
comprendre,je,indicatif,présent,comprends
comprendre,tu,indicatif,présent,comprends
comprendre,il,indicatif,présent,comprend
comprendre,elle,indicatif,présent,comprend
comprendre,on,indicatif,présent,comprend
comprendre,nous,indicatif,présent,comprenons
comprendre,vous,indicatif,présent,comprenez
comprendre,ils,indicatif,présent,comprennent
comprendre,elles,indicatif,présent,comprennent
savoir,je,indicatif,présent,sais
savoir,tu,indicatif,présent,sais
savoir,il,indicatif,présent,sait
savoir,elle,indicatif,présent,sait
savoir,on,indicatif,présent,sait
savoir,nous,indicatif,présent,savons
savoir,vous,indicatif,présent,savez
savoir,ils,indicatif,présent,savent
savoir,elles,indicatif,présent,savent
sortir,je,indicatif,présent,sors
sortir,tu,indicatif,présent,sors
sortir,il,indicatif,présent,sort
sortir,elle,indicatif,présent,sort
sortir,on,indicatif,présent,sort
sortir,nous,indicatif,présent,sortons
sortir,vous,indicatif,présent,sortez
sortir,ils,indicatif,présent,sortent
sortir,elles,indicatif,présent,sortent
prendre,je,indicatif,présent,prends
prendre,tu,indicatif,présent,prends
prendre,il,indicatif,présent,prend
prendre,elle,indicatif,présent,prend
prendre,on,indicatif,présent,prend
prendre,nous,indicatif,présent,prenons
prendre,vous,indicatif,présent,prenez
prendre,ils,indicatif,présent,prennent
prendre,elles,indicatif,présent,prennent
apprendre,je,indicatif,présent,apprends
apprendre,tu,indicatif,présent,apprends
apprendre,il,indicatif,présent,apprend
apprendre,elle,indicatif,présent,apprend
apprendre,on,indicatif,présent,apprend
apprendre,nous,indicatif,présent,apprenons
apprendre,vous,indicatif,présent,apprenez
apprendre,ils,indicatif,présent,apprennent
apprendre,elles,indicatif,présent,apprennent
faire,je,indicatif,présent,fais
faire,tu,indicatif,présent,fais
faire,il,indicatif,présent,fait
faire,elle,indicatif,présent,fait
faire,on,indicatif,présent,fait
faire,nous,indicatif,présent,faisons
faire,vous,indicatif,présent,faites
faire,ils,indicatif,présent,font
faire,elles,indicatif,présent,font
retenir,je,indicatif,présent,retiens
retenir,tu,indicatif,présent,retiens
retenir,il,indicatif,présent,retient
retenir,elle,indicatif,présent,retient
retenir,on,indicatif,présent,retient
retenir,nous,indicatif,présent,retenons
retenir,vous,indicatif,présent,retenez
retenir,ils,indicatif,présent,retiennent
retenir,elles,indicatif,présent,retiennent
vouloir,je,indicatif,présent,veux
vouloir,tu,indicatif,présent,veux
vouloir,il,indicatif,présent,veut
vouloir,elle,indicatif,présent,veut
vouloir,on,indicatif,présent,veut
vouloir,nous,indicatif,présent,voulons
vouloir,vous,indicatif,présent,voulez
vouloir,ils,indicatif,présent,veulent
vouloir,elles,indicatif,présent,veulent
partir,je,indicatif,présent,pars
partir,tu,indicatif,présent,pars
partir,il,indicatif,présent,part
partir,elle,indicatif,présent,part
partir,on,indicatif,présent,part
partir,nous,indicatif,présent,partons
partir,vous,indicatif,présent,partez
partir,ils,indicatif,présent,partent
partir,elles,indicatif,présent,partent
